id,name,date,diameter_min_km,diameter_max_km,hazardous,velocity_km_s,miss_distance_km
3802103,(2018 FK5),2026-04-01,0.0058150704,0.0130028927,False,10.0304684453,7889940.81287639
3802440,(2018 GA2),2026-04-01,0.0545198907,0.1219101818,False,18.1494878374,46520045.86924887
3840893,(2019 GC6),2026-04-01,0.0133215567,0.0297879063,False,13.516621665,41537106.45431054
3639439,(2013 LB),2026-04-06,0.0732073989,0.1636967205,False,6.2252455635,23528120.463886067
3671119,(2014 JS54),2026-04-06,0.152249185,0.3404395273,True,20.4447380473,65809377.09317943
3789741,(2017 WY27),2026-04-06,0.0069912523,0.0156329154,False,6.401144509,44258070.46932059
3844004,(2019 SP2),2026-04-06,0.0417402433,0.0933340215,False,10.605268316,12933515.730156098
2302831,302831 (2003 FH),2026-04-07,0.3986162293,0.8913329856,True,25.9024857082,27762562.40469916
2515049,515049 (2010 FL),2026-04-07,0.3669061375,0.8204270649,False,21.7218484947,24074792.878510945
3137865,(2002 TB70),2026-04-07,0.1226182113,0.2741826558,True,9.2419017832,5148768.459356105
3560131,(2011 FT9),2026-04-07,0.0152951935,0.0342010925,False,5.8715183265,1321186.185045654
3757728,(2016 QA2),2026-04-07,0.0253837029,0.0567596853,False,12.7152086982,31786063.74924045
3151655,(2003 FY6),2026-04-04,0.0799015081,0.1786652037,False,30.1227135181,68882199.56196877
3751726,(2016 GV216),2026-04-04,0.058150704,0.130028927,False,4.828704934,24777445.12794832
3840718,(2019 FY1),2026-04-04,0.0060891262,0.0136157002,False,7.7030752879,24073358.50421381
3879228,(2019 UL),2026-04-04,0.0040230458,0.0089958039,False,10.0933937113,49776051.78256108
3879543,(2019 UF5),2026-04-04,0.0201629919,0.0450858206,False,8.7148051969,70550795.83333035
2399325,399325 (1999 GY5),2026-04-05,0.2446554962,0.5470663205,False,21.3856387064,10534086.845233992
3329371,(2006 GC1),2026-04-05,0.2111324448,0.4721064988,True,30.6612921813,13278550.651090017
3515691,(2010 GC35),2026-04-05,0.0310852938,0.0695088301,False,5.2597217782,20748942.20302037
3154493,(2003 JV14),2026-04-02,0.1401376972,0.3133574171,False,11.3768953995,30405998.31092766
3774010,(2017 HB1),2026-04-02,0.0146067964,0.0326617897,False,16.1037245648,45898247.79787591
3831725,(2018 TS4),2026-04-02,0.0080270317,0.0179489885,False,3.6655613182,28291291.94607773
3840710,(2019 FH1),2026-04-02,0.0232570687,0.0520043867,False,4.3418882086,10132004.122956404
3781451,(2017 RK15),2026-04-03,0.0194336768,0.0434550225,False,20.4531947685,74511218.44311742
3781889,(2017 SK16),2026-04-03,0.0692715614,0.1548959201,False,23.8503276982,58269240.994683824
3840727,(2019 FQ1),2026-04-03,0.0096506147,0.0215794305,False,10.097269553,3671457.808277239
2330659,330659 (2008 GG2),2026-04-11,0.0664591797,0.1486072436,False,7.1902670423,22056551.07986206
2363599,363599 (2004 FG11),2026-04-11,0.1638909515,0.3664713084,True,25.0712868385,8454616.104453234
3773918,(2017 GS6),2026-04-11,0.0291443905,0.0651688382,False,17.3069002326,71468855.86591494
3788032,(2017 UR5),2026-04-11,0.0048367649,0.0108153351,False,8.5009200761,56966528.77028277
3840842,(2019 GK3),2026-04-11,0.0033462237,0.0074823838,False,5.538607673,12895114.375801131
3092506,(2001 WJ4),2026-04-12,0.0088014652,0.0196806745,False,7.0586485447,61184499.70137291
3448110,(2009 DC12),2026-04-12,0.0699125232,0.1563291544,False,14.9089895061,49813207.67480915
3991598,(2020 DC),2026-04-12,0.011982708,0.0267941497,False,10.4057302399,25765267.12029023
3152311,(2003 GX),2026-04-10,0.040230458,0.0899580388,False,6.4112076053,10631462.582141634
3520209,(2010 JO33),2026-04-10,0.02658,0.0594346868,False,12.6203412153,23091079.44207071
3667477,(2014 GC49),2026-04-10,0.0050647146,0.0113250461,False,13.8716181993,20904479.961167235
3671125,(2014 JG55),2026-04-10,0.0038419789,0.008590926,False,22.2345727693,65362889.3997074
3878588,(2019 TE3),2026-04-10,0.0211132445,0.0472106499,False,17.9611030354,53382612.49397426
3602623,(2012 HN),2026-04-08,0.0421264611,0.0941976306,False,13.1297577793,17562620.24913606
3666974,(2014 GS1),2026-04-08,0.0121494041,0.0271668934,False,17.7615265459,32461319.3777956
3826768,(2018 PG21),2026-04-08,0.3439972547,0.7692012455,False,15.1038018937,15335446.130821194
3906633,(2019 XF2),2026-04-08,0.0101054342,0.0225964377,False,8.132722472,66627537.25391545
3986725,(2020 BH),2026-04-08,0.0059231806,0.0132446345,False,4.5283378916,51160480.90098306
3727664,(2015 SB),2026-04-09,0.0127219879,0.0284472297,False,8.9320490176,68849212.33404656
3734647,(2015 VE106),2026-04-09,0.0366906138,0.0820427065,False,7.7134953166,65835720.45529814
3750672,(2016 GE135),2026-04-09,0.0661538275,0.1479244553,False,8.802817692,69567435.74705905
3330155,(2006 HV5),2026-04-13,0.3487827332,0.7799019007,True,17.1604859993,73421658.35021995
3610026,(2012 TB53),2026-04-13,0.063760979,0.1425738833,False,9.4720133583,29381533.128157742
3644150,(2013 ML3),2026-04-13,0.0880146521,0.1968067451,False,20.6836779615,64901426.4508156
3752771,(2016 JQ5),2026-04-13,0.0063760979,0.0142573883,False,21.4181803163,58232988.80820864
3774730,(2017 KA5),2026-04-13,0.0201629919,0.0450858206,False,20.3518349981,73314506.3925078
3785933,(2017 UA),2026-04-13,0.0053034072,0.0118587791,False,14.5107471072,35581732.71385806
3830881,(2018 SE2),2026-04-13,0.0305179233,0.0682401509,False,10.1459677459,54138670.22557527
2192559,192559 (1998 VO),2026-04-14,0.2180494405,0.4875733714,True,17.59871357,48958074.9988941
3179348,(2004 GD),2026-04-14,0.0483676488,0.1081533507,False,14.0475049664,19750710.20353792
3634154,(2013 GM3),2026-04-14,0.0146067964,0.0326617897,False,7.4095082859,260528.056557075
2054071,54071 (2000 GQ146),2026-04-22,0.876102615,1.9590250023,False,13.3595606628,23600399.362926766
2434196,434196 (2003 HG2),2026-04-22,0.1295850727,0.2897610314,True,10.190127487,22877259.849750552
3249141,(2004 PJ2),2026-04-22,0.1289896833,0.2884297004,True,6.2862550694,10093294.761546897
3309832,(2005 YO128),2026-04-22,0.0319561887,0.0714562102,False,13.7131544068,66482726.03704227
3581556,(2011 TK5),2026-04-22,0.0695913044,0.1556108872,False,20.1894523647,73640984.14646184
3656929,(2014 BG25),2026-04-22,0.0231502122,0.0517654482,False,12.2649774199,36114053.352105975
3785765,(2017 TG4),2026-04-22,0.0384197891,0.0859092601,False,19.6716809842,43140040.33098448
3843842,(2019 RL3),2026-04-22,0.1248978541,0.2792800919,False,19.8405250764,30064365.305396687
2612786,612786 (2004 PJ2),2026-04-22,0.135692229,0.303417048,True,6.2862540782,10093329.363534223
3472700,(2009 UZ87),2026-04-23,0.0175612318,0.0392681082,False,6.3251564544,32391664.39547512
3582088,(2011 UK10),2026-04-23,0.0253837029,0.0567596853,False,6.1818421686,51372868.841687314
3764727,(2016 WF7),2026-04-23,0.0046190746,0.0103285648,False,5.9743697962,37751973.996792346
3774006,(2017 HX),2026-04-23,0.0384197891,0.0859092601,False,10.5369672698,17936651.36617719
3840736,(2019 FP2),2026-04-23,0.095182033,0.212833496,False,6.8229660667,9532916.294791128
3472366,(2009 UC19),2026-04-21,0.0242412481,0.0542050786,False,8.7681649915,15047308.126819262
3739705,(2016 AH164),2026-04-21,0.0030517923,0.0068240151,False,7.9596270853,63505420.402027935
3754379,(2016 NR),2026-04-21,0.046190746,0.1032856481,False,7.7079040414,45792476.98753876
2090416,90416 (2003 YK118),2026-04-19,0.4555698523,1.0186851583,True,9.8065880126,26906588.644679617
3763337,(2016 VX1),2026-04-19,0.02658,0.0594346868,False,14.0071664068,54730668.95475634
3767035,(2017 BF29),2026-04-19,0.0202560601,0.0452939273,False,0.5628267579,21563372.215666883
3836249,(2018 WA),2026-04-19,0.0110803882,0.0247765013,False,7.9906953189,69496329.75515829
3841630,(2019 HV3),2026-04-19,0.0421264611,0.0941976306,False,9.3454105386,17659777.82746988
3418110,(2008 NP3),2026-04-17,0.0722029558,0.1614507173,False,8.2769462638,46853090.44610336
3789392,(2017 VV13),2026-04-17,0.04411182,0.0986370281,False,6.7276727555,51409410.470121376
2467336,467336 (2002 LT38),2026-04-18,0.2007035141,0.4487867009,True,16.7314748512,46387137.721057765
3574830,(2011 PU1),2026-04-18,0.0201629919,0.0450858206,False,14.5900882025,49572900.10410935
3608785,(2012 SL8),2026-04-18,0.1805323255,0.4036825521,False,16.4980686901,27438568.91785371
3715997,(2015 HH),2026-04-18,0.0160160338,0.0358129403,False,9.9449240644,29130337.644961897
3720440,(2015 KJ122),2026-04-18,0.1058168859,0.2366137501,False,20.4240873796,8649338.511402378
3826795,(2018 PZ21),2026-04-18,0.0121494041,0.0271668934,False,9.8093518405,49561969.10742674
3841545,(2019 HS2),2026-04-18,0.0127219879,0.0284472297,False,18.3719431485,43057288.77321528
3152318,(2003 GR22),2026-05-01,0.0978486812,0.2187963027,False,13.4435936191,29560376.72351212
3337999,(2006 PF1),2026-05-01,0.3240074354,0.7245026508,False,29.3371517375,38489951.1652675
3351834,(2006 UE17),2026-05-01,0.1082816778,0.2421251924,False,11.4509929104,8675494.696666148
3696402,(2014 WF6),2026-05-01,0.0348782733,0.0779901901,False,26.6555339952,41653581.00720598
3766164,(2016 YC8),2026-05-01,0.0319561887,0.0714562102,False,5.7394350416,26548756.94242845
3789382,(2017 VK13),2026-05-01,0.0557898221,0.1247498347,False,20.999860302,48353213.71021234
3789401,(2017 VE14),2026-05-01,0.0069912523,0.0156329154,False,9.6530918492,38287504.03294432
3455314,(2009 FP28),2026-04-30,0.1608996045,0.3597824532,False,11.1279832892,14430234.416020053
3715499,(2015 FD341),2026-04-30,0.7665755735,1.7141150923,False,33.0388268038,53103554.04845602
3829424,(2018 RO5),2026-04-30,0.0200703514,0.0448786701,False,8.018552358,36060713.78276387
3841683,(2019 JG),2026-04-30,0.0384197891,0.0859092601,False,15.7166104301,19519440.513355237
3879269,(2019 UT1),2026-04-30,0.0076657557,0.0171411509,False,20.7107019458,60813407.07545304
3767010,(2017 BO6),2026-04-28,0.0160160338,0.0358129403,False,9.0627133379,43561558.82349225
3835974,(2018 VK1),2026-04-28,0.0096506147,0.0215794305,False,6.8481083203,64015938.541983545
3843280,(2019 NF6),2026-04-28,0.235806068,0.5272783976,False,30.0490591718,47139152.31590564
3843775,(2019 RW),2026-04-28,0.1058168859,0.2366137501,False,12.9215434835,17255491.468728043
3258075,(2004 US1),2026-04-29,0.1961349444,0.4385710684,False,16.6833815979,12091357.483028922
3516633,(2010 HA),2026-04-29,0.04411182,0.0986370281,False,3.9882208355,15359841.534195278
2088710,88710 (2001 SL9),2026-04-26,0.7990150812,1.7866520367,False,14.7891020595,29843746.34028716
3549564,(2010 TM167),2026-04-26,0.1677084622,0.3750075218,False,17.2846842031,60817586.12187106
3731242,(2015 TD323),2026-04-26,0.2745079817,0.6138185073,True,40.4200435421,63581585.15062125
3735656,(2015 XL1),2026-04-26,0.0766575574,0.1714115092,False,17.4837197755,56845320.61166521
3786454,(2017 TK6),2026-04-26,0.0315177333,0.0704757942,False,19.7795554879,69757866.37063533
3789618,(2017 WZ12),2026-04-26,0.0110803882,0.0247765013,False,8.8978963967,43505059.65737702
3802391,(2018 GD),2026-04-26,0.0319561887,0.0714562102,False,19.3314718549,66100064.84327764
3803910,(2018 HP),2026-04-26,0.0148099972,0.0331161605,False,16.8704366812,29383505.007601783
3843838,(2019 RE3),2026-04-26,0.0715409951,0.1599705282,False,17.8545424132,43197162.67694677
3638380,(2013 JL22),2026-04-27,0.1557955241,0.3483693825,True,10.2583403183,49690335.22492806
3638505,(2013 JX28),2026-04-27,0.2538370294,0.5675968529,False,25.1333552448,70215328.78824738
3837721,(2019 AG7),2026-04-27,0.0211132445,0.0472106499,False,12.54776667,65356747.5993154
3717050,(2015 HQ10),2026-04-25,0.0555334912,0.1241766613,False,32.9237215246,37552338.66115432
3797689,(2018 AG12),2026-04-25,0.0483676488,0.1081533507,False,9.3622374326,41425236.92776794
3092253,(2000 EM26),2026-05-02,0.0836671502,0.1870854353,False,20.9442541871,40026913.2339793
3751826,(2016 GA221),2026-05-02,0.0766575574,0.1714115092,False,13.4132134124,15573485.423817122
3653390,(2013 VL),2026-05-08,0.0076657557,0.0171411509,False,19.0902236601,53024546.11754443
3719730,(2015 KB57),2026-05-08,0.0921626549,0.2060819612,False,21.1447801345,21218744.948928714
3143095,(2002 VU114),2026-05-07,0.0732073989,0.1636967205,False,11.1490042524,18962018.99809788
3374391,(2007 HW4),2026-05-07,0.0506471459,0.1132504611,False,18.3150207484,45182093.77219913
3799712,(2018 DT),2026-05-07,0.0101054342,0.0225964377,False,17.0427410086,72978230.63629942
3461231,(2009 KR4),2026-05-06,0.02658,0.0594346868,False,12.8245997874,37886629.328426756
3763274,(2016 VB1),2026-05-06,0.0051351718,0.0114825932,False,18.06666918,73751736.83514616
3843898,(2019 SX),2026-05-06,0.0031956189,0.007145621,False,29.1603883618,73106912.37538685
3532401,(2010 MS1),2026-05-05,0.1113153296,0.2489086439,False,18.5068442359,60101338.89672127
3654644,(2013 XS23),2026-05-05,0.0146067964,0.0326617897,False,8.0837105929,35420883.18414111
3802033,(2018 FZ2),2026-05-05,0.0366906138,0.0820427065,False,9.2307116148,64695521.124370776
2454101,454101 (2013 BP73),2026-05-04,0.2160503512,0.4831032718,True,21.1006637868,10898356.805976134
3022970,(1999 SG10),2026-05-04,0.1873074177,0.4188321187,True,29.4687533542,46498996.73087009
3603631,(2012 JR4),2026-05-04,0.0421264611,0.0941976306,False,8.6710847853,23171996.900034137
3763475,(2016 VL3),2026-05-04,0.0347180222,0.0776318577,False,6.4995189833,66535128.630045205
3773989,(2017 HH),2026-05-04,0.3240074354,0.7245026508,False,26.9707987813,65092395.56688474
3819563,(2018 HV1),2026-05-04,0.063760979,0.1425738833,False,17.7201836405,14574382.929288924
3841615,(2019 HK3),2026-05-04,0.0305179233,0.0682401509,False,11.7524191437,41896718.84992788
3879533,(2019 UN4),2026-05-04,0.0732073989,0.1636967205,False,11.1996316907,10512798.514820874
3126183,(2002 JR100),2026-05-03,0.0366906138,0.0820427065,False,6.1402465937,12493153.411229936
3762171,(2016 UY56),2026-05-03,0.0433066885,0.0968366995,False,14.5353317737,10912294.525368506
3819554,(2018 HL1),2026-05-03,0.04411182,0.0986370281,False,21.3709635327,42181306.35792238
